Unnamed: 0,im,Old,Female,DarkSkin,ita
17911,158978.jpg,False,False,True,27.47613976200472
17912,047057.jpg,False,True,True,21.983883392065454
17913,153831.jpg,False,False,True,27.113023882508806
17914,079614.jpg,False,False,True,26.30093570926909
17915,028508.jpg,False,False,True,19.08018451692445
17916,018979.jpg,False,True,True,23.16451865467783
17917,044249.jpg,False,False,True,8.148679532362479
17918,176866.jpg,False,True,True,21.887799286434497
17919,065905.jpg,False,False,True,25.468168286576773
17920,173905.jpg,False,True,True,21.084281303114256
17921,111324.jpg,False,True,True,14.654216994183244
17922,161805.jpg,False,True,True,27.43523359515459
17923,009779.jpg,False,False,True,27.78393563005946
17924,194394.jpg,False,True,True,25.14712449017869
17925,160092.jpg,False,True,True,24.46526530772769
17926,024483.jpg,False,True,True,27.76779409516025
17927,026957.jpg,False,False,True,22.72317285078975
17928,130233.jpg,False,True,True,27.895917789750253
17929,163530.jpg,False,True,True,22.910511743654837
17930,068634.jpg,False,False,True,20.51537100114345
17931,093219.jpg,False,False,True,26.276566327370915
17932,102900.jpg,False,False,True,20.89627134630493
17933,035670.jpg,False,True,True,24.83355046224413
17934,182396.jpg,False,False,True,25.65009729633368
17935,104122.jpg,False,False,True,24.711739340812816
17936,154123.jpg,False,True,True,24.717573741190602
17937,121608.jpg,False,True,True,22.76808791276296
17938,170896.jpg,False,True,True,27.36690329822222
17939,190513.jpg,False,True,True,27.947483453324388
17940,061481.jpg,False,False,True,27.240416498665372
17941,156881.jpg,False,True,True,22.99058912386939
17942,169389.jpg,False,False,True,27.92844546500166
17943,113746.jpg,False,True,True,26.99018941935287
17944,160447.jpg,False,False,True,21.14730536050219
17945,060748.jpg,False,True,True,17.41203608729903
17946,168328.jpg,False,False,True,25.095640549214558
17947,196290.jpg,False,True,True,22.250858884200177
17948,056644.jpg,False,True,True,17.19312571029965
17949,161841.jpg,False,False,True,15.074372775167149
17950,037819.jpg,False,False,True,23.206142850078482
17951,119080.jpg,False,True,True,26.89367185280455
17952,131974.jpg,False,False,True,25.87385487044773
17953,039327.jpg,False,False,True,21.51659296490337
17954,002214.jpg,False,False,True,26.734969758847505
17955,140140.jpg,False,True,True,20.286323280919518
17956,133136.jpg,False,True,True,27.84854338235473
17957,112658.jpg,False,True,True,27.45742640365296
17958,126141.jpg,False,True,True,27.598063353936947
17959,139972.jpg,False,True,True,19.165509819289973
17960,192885.jpg,False,False,True,24.67852082374091
17961,119767.jpg,False,False,True,23.593545060754085
17962,066843.jpg,False,False,True,23.011675340750127
17963,049050.jpg,False,False,True,25.26775651581913
17964,118788.jpg,False,False,True,16.371748601738304
17965,131646.jpg,False,False,True,27.60344511258882
17966,143481.jpg,False,False,True,27.78588390973187
17967,016650.jpg,False,True,True,24.61567604913916
17968,082713.jpg,False,True,True,21.997956958540016
17969,091431.jpg,False,False,True,25.539902924489432
17970,030447.jpg,False,True,True,19.35951532555697
17971,148196.jpg,False,True,True,23.579362089713143
17972,149099.jpg,False,False,True,24.549008143381812
17973,097453.jpg,False,True,True,25.581857472673025
17974,045073.jpg,False,True,True,27.796724182848312
17975,121564.jpg,False,False,True,21.149356125933878
17976,174225.jpg,False,True,True,23.00373432796357
17977,197449.jpg,False,False,True,18.239553992343573
17978,093555.jpg,False,True,True,22.946660863668733
17979,104237.jpg,False,False,True,22.075319729640576
17980,101419.jpg,False,True,True,19.28590703487753
17981,082888.jpg,False,True,True,25.640054035776306
17982,188667.jpg,False,False,True,27.331024667048432
17983,008758.jpg,False,True,True,21.593358532403574
17984,013314.jpg,False,True,True,25.84262896198717
17985,106235.jpg,False,True,True,26.325530983776503
17986,004054.jpg,False,True,True,27.821184793947197
17987,098684.jpg,False,True,True,27.021846173077787
17988,156529.jpg,False,False,True,23.93325972119672
17989,071898.jpg,False,False,True,21.99815029092751
17990,088159.jpg,False,True,True,27.699750279435968
17991,175273.jpg,False,True,True,24.547044972636858
17992,191298.jpg,False,False,True,25.960415400169712
17993,116976.jpg,False,True,True,26.62128927632092
17994,072673.jpg,False,False,True,18.976062508167068
17995,157234.jpg,False,False,True,26.8746496450286
17996,070392.jpg,False,True,True,27.02787230453164
17997,104632.jpg,False,False,True,25.928327039190076
17998,001571.jpg,False,False,True,24.367100396754108
17999,129540.jpg,False,False,True,26.075562933043074
18000,030597.jpg,False,False,True,25.708085699225716
18001,159900.jpg,False,True,True,25.25697880653664
18002,200863.jpg,False,False,True,13.852643008053
18003,053579.jpg,False,False,True,27.131555359964427
18004,089924.jpg,False,False,True,25.766235468713717
18005,008599.jpg,False,True,True,27.103603791112146
18006,048489.jpg,False,True,True,27.851373509415435
18007,055601.jpg,False,False,True,27.26250304805637
18008,061923.jpg,False,False,True,23.909504083674715
18009,003162.jpg,False,True,True,25.30108771597601
18010,046198.jpg,False,False,True,19.299432128720948
18011,038007.jpg,False,False,True,22.861218843483854
18012,069182.jpg,False,False,True,24.29092026269639
18013,084280.jpg,False,True,True,27.720939422209806
18014,018399.jpg,False,True,True,26.830241765843
18015,025225.jpg,False,True,True,19.22252654507437
18016,137955.jpg,False,True,True,9.076146524238043
18017,029999.jpg,False,True,True,21.36765905198344
18018,041575.jpg,False,True,True,25.51420489964144
18019,175933.jpg,False,True,True,27.04791654295835
18020,055530.jpg,False,False,True,27.348238861435018
18021,126029.jpg,False,False,True,21.89981190754186
18022,090710.jpg,False,True,True,26.93078691634729
18023,191305.jpg,False,False,True,24.27490254251
18024,016832.jpg,False,True,True,23.32296561700968
18025,051918.jpg,False,False,True,23.796155694096875
18026,192086.jpg,False,True,True,16.739872904233028
18027,143309.jpg,False,False,True,17.90845200646761
18028,115332.jpg,False,True,True,18.308741728193013
18029,184954.jpg,False,True,True,25.59519571648642
18030,014515.jpg,False,False,True,20.726803997759863
18031,037387.jpg,False,True,True,27.413168182828656
18032,193932.jpg,False,True,True,21.46784540240311
18033,014801.jpg,False,True,True,24.887378287214908
18034,118341.jpg,False,True,True,19.368561197523338
18035,147750.jpg,False,False,True,22.287731224986253
18036,094163.jpg,False,False,True,23.34229400108385
18037,121817.jpg,False,False,True,23.147379375116266
18038,025509.jpg,False,True,True,19.5083637448835
18039,182767.jpg,False,True,True,25.45752473477583
18040,068659.jpg,False,True,True,21.258043195911288
18041,035428.jpg,False,True,True,26.93015513905026
18042,033664.jpg,False,True,True,19.567138730643805
18043,016976.jpg,False,True,True,25.325190149925252
18044,183641.jpg,False,False,True,23.79282914073407
18045,096541.jpg,False,True,True,21.452166097561665
18046,164642.jpg,False,True,True,23.11770722053119
18047,128452.jpg,False,True,True,15.74792113219184
18048,069246.jpg,False,True,True,26.36212379879807
18049,086999.jpg,False,True,True,27.861433570477747
18050,084401.jpg,False,False,True,19.59837359751674
18051,112007.jpg,False,False,True,19.99369543925636
18052,084914.jpg,False,False,True,27.59810254024137
18053,067858.jpg,False,False,True,20.322121403347133
18054,121074.jpg,False,False,True,21.76182721686775
18055,063054.jpg,False,False,True,25.118439138747654
18056,122354.jpg,False,False,True,22.556853141812372
18057,041816.jpg,False,False,True,23.07359426821668
18058,045807.jpg,False,False,True,22.67024444462779
18059,092950.jpg,False,False,True,25.463402605812078
18060,173752.jpg,False,True,True,21.79664488497128
18061,179876.jpg,False,False,True,24.06356252396894
18062,115504.jpg,False,False,True,23.652113888456768
18063,185845.jpg,False,True,True,24.585059234669927
18064,191743.jpg,False,False,True,27.2964410381632
18065,032534.jpg,False,False,True,20.103455625537126
18066,071761.jpg,False,True,True,25.27367380907577
18067,115647.jpg,False,True,True,18.76199478530372
18068,037911.jpg,False,True,True,25.882740152537465
18069,151600.jpg,False,True,True,17.425214987102198
18070,151706.jpg,False,True,True,27.76158103161616
18071,044345.jpg,False,False,True,24.745079650878225
18072,039686.jpg,False,False,True,27.082395885000054
18073,123844.jpg,False,False,True,21.657088131702547
18074,031276.jpg,False,False,True,27.61054220215429
18075,000729.jpg,False,False,True,22.896027288112197
18076,093391.jpg,False,True,True,14.92202779619216
18077,017504.jpg,False,True,True,25.498583639783945
18078,115664.jpg,False,False,True,25.39349667437481
18079,075957.jpg,False,False,True,27.206419038323112
18080,181673.jpg,False,True,True,21.72739738615959
18081,137067.jpg,False,False,True,24.02986164979168
18082,008048.jpg,False,False,True,16.570733454380253
18083,138233.jpg,False,False,True,14.415628065922355
18084,178696.jpg,False,True,True,27.781006120325657
18085,184815.jpg,False,True,True,23.933020480781327
18086,025490.jpg,False,False,True,22.89286859422932
18087,067860.jpg,False,True,True,22.394238388328148
18088,123653.jpg,False,True,True,25.81401254247657
18089,151910.jpg,False,True,True,26.105634394879328
18090,152050.jpg,False,True,True,20.675630586445642
18091,184907.jpg,False,False,True,15.516555933568375
18092,029521.jpg,False,False,True,19.249146760553625
18093,116298.jpg,False,False,True,26.297367915230762
18094,139131.jpg,False,True,True,24.013912693447647
18095,194279.jpg,False,False,True,18.530153307951764
18096,177443.jpg,False,True,True,23.98669056583125
18097,149729.jpg,False,True,True,22.02181098344349
18098,020854.jpg,False,True,True,18.07140516443048
18099,055970.jpg,False,False,True,27.40935711391459
18100,065623.jpg,False,False,True,22.690051297492513
18101,175398.jpg,False,True,True,23.9788531964432
18102,190172.jpg,False,False,True,16.20078094757763
18103,016580.jpg,False,False,True,21.105510829278593
18104,032096.jpg,False,False,True,24.521624086122593
18105,148316.jpg,False,True,True,27.4163051262178
18106,149319.jpg,False,False,True,24.01958936001709
18107,043297.jpg,False,False,True,26.18472618995241
18108,159522.jpg,False,True,True,26.86218334136011
18109,182203.jpg,False,False,True,18.4259997108624
18110,124158.jpg,False,True,True,23.350485112031244
18111,078644.jpg,False,True,True,21.494168186948837
18112,028845.jpg,False,False,True,25.704920024124387
18113,022961.jpg,False,True,True,26.489569986617088
18114,030158.jpg,False,False,True,18.387198390267592
18115,001992.jpg,False,True,True,26.308900840640067
18116,025841.jpg,False,True,True,27.08127084613896
18117,011068.jpg,False,False,True,27.622502875751103
18118,067617.jpg,False,True,True,27.53169747073387
18119,091746.jpg,False,False,True,24.3678053592848
18120,123078.jpg,False,True,True,25.46781365805777
18121,106080.jpg,False,True,True,23.12373746718839
18122,009700.jpg,False,False,True,25.00081079674539
18123,161765.jpg,False,True,True,13.162334215316902
18124,165712.jpg,False,True,True,24.451949145983768
18125,030191.jpg,False,True,True,26.12794414958357
18126,156891.jpg,False,True,True,24.680583196768474
18127,165292.jpg,False,False,True,26.16269114784857
18128,085164.jpg,False,True,True,25.968675617504715
18129,090387.jpg,False,True,True,26.668692250364042
18130,075813.jpg,False,True,True,27.438299163000078
18131,196563.jpg,False,True,True,27.10730281646725
18132,049220.jpg,False,True,True,18.111520751253128
18133,110942.jpg,False,False,True,27.193235863669315
18134,100339.jpg,False,True,True,24.24055066259884
18135,168521.jpg,False,True,True,27.949137994835525
18136,120834.jpg,False,True,True,23.339030577210732
18137,190574.jpg,False,True,True,22.28416861625915
18138,161808.jpg,False,True,True,21.381457281756774
18139,127926.jpg,False,True,True,19.610233179250567
18140,087744.jpg,False,True,True,23.293857638273145
18141,068400.jpg,False,False,True,16.210594322910918
18142,156658.jpg,False,True,True,18.671760719488663
18143,186086.jpg,False,True,True,24.27414102943953
18144,190754.jpg,False,False,True,26.66468796239373
18145,103156.jpg,False,True,True,26.383074735339772
18146,000812.jpg,False,True,True,23.772706801762162
18147,161744.jpg,False,False,True,25.63114389926032
18148,146962.jpg,False,False,True,25.76756817695664
18149,007746.jpg,False,False,True,27.44217609868609
18150,098705.jpg,False,True,True,26.189096792872185
18151,160886.jpg,False,True,True,27.96170695104164
18152,200068.jpg,False,True,True,25.90113354508205
18153,108949.jpg,False,True,True,24.26211005906051
18154,153743.jpg,False,False,True,27.29099358110986
18155,056513.jpg,False,True,True,25.525686839632016
18156,127468.jpg,False,False,True,23.963126920888385
18157,027364.jpg,False,True,True,18.832856137611877
18158,077347.jpg,False,False,True,18.277179029724138
18159,084869.jpg,False,False,True,22.60930578087542
18160,039349.jpg,False,False,True,18.093070987603948
18161,003972.jpg,False,True,True,25.15909558158491
18162,065135.jpg,False,True,True,21.80359398388879
18163,035959.jpg,False,False,True,25.140220781527386
18164,141000.jpg,False,True,True,23.24783926192172
18165,045581.jpg,False,True,True,18.876362570237504
18166,156008.jpg,False,True,True,26.97033845312689
18167,112928.jpg,False,True,True,23.66577929545403
18168,145911.jpg,False,True,True,15.752015123302016
18169,087946.jpg,False,False,True,21.794266299912184
18170,087923.jpg,False,False,True,24.047327479608946
18171,043177.jpg,False,True,True,19.455418006945482
18172,184107.jpg,False,True,True,20.42874981016075
18173,031916.jpg,False,True,True,25.92183625846773
18174,143804.jpg,False,True,True,27.802430357081978
18175,084214.jpg,False,True,True,25.50611841930529
18176,169830.jpg,False,False,True,22.091307151377368
18177,017396.jpg,False,True,True,25.192973713456226
18178,088000.jpg,False,True,True,11.725904641681476
18179,176117.jpg,False,True,True,24.31844193376793
18180,090423.jpg,False,True,True,25.28430204959805
18181,068539.jpg,False,True,True,24.96360081763184
18182,056179.jpg,False,True,True,24.126572243636303
18183,144668.jpg,False,True,True,20.24810202544135
18184,018471.jpg,False,False,True,21.399765067819466
18185,010599.jpg,False,True,True,17.89635554251736
18186,097120.jpg,False,False,True,25.08331945154052
18187,133466.jpg,False,True,True,22.256521398647003
18188,144162.jpg,False,True,True,22.57459774717733
18189,110066.jpg,False,True,True,19.917421330991946
18190,121489.jpg,False,False,True,21.92553206052104
18191,090043.jpg,False,True,True,27.120844449165173
18192,033235.jpg,False,False,True,17.55311526804843
18193,008584.jpg,False,True,True,27.290597717508845
18194,187152.jpg,False,False,True,27.06115183256793
18195,105110.jpg,False,True,True,27.19352649700778
18196,146543.jpg,False,True,True,27.28893340169014
18197,157609.jpg,False,False,True,23.97785422436657
18198,142199.jpg,False,True,True,19.98946293426335
18199,146590.jpg,False,False,True,19.15491088810409
18200,017142.jpg,False,False,True,25.15512048271264
18201,173538.jpg,False,False,True,26.35188736365889
18202,026077.jpg,False,False,True,22.48458938012585
18203,129509.jpg,False,True,True,27.278856122065076
18204,119785.jpg,False,True,True,21.109048176902228
18205,155363.jpg,False,False,True,21.884412700217386
18206,059222.jpg,False,True,True,17.889429408287754
18207,178913.jpg,False,False,True,23.573878191184093
18208,054609.jpg,False,False,True,12.990586365967147
18209,176189.jpg,False,False,True,26.59851382674633
18210,149975.jpg,False,True,True,19.43557976366295
18211,050608.jpg,False,False,True,20.20524416996847
18212,152237.jpg,False,False,True,24.69477212775941
18213,166027.jpg,False,False,True,15.499934307777266
18214,188887.jpg,False,True,True,27.335435905746703
18215,051236.jpg,False,False,True,23.32324814167714
18216,125855.jpg,False,False,True,27.893423353499674
18217,133574.jpg,False,False,True,23.7421971791494
18218,199066.jpg,False,True,True,21.853142361592113
18219,137305.jpg,False,False,True,23.78708578049913
18220,081703.jpg,False,False,True,25.730346450968817
18221,059208.jpg,False,True,True,24.019712341451985
18222,067757.jpg,False,False,True,24.387277215450244
18223,132658.jpg,False,True,True,22.472828196422178
18224,150146.jpg,False,True,True,25.904795878578547
18225,092458.jpg,False,True,True,26.64099085184589
18226,112351.jpg,False,False,True,26.16445107187475
18227,014620.jpg,False,True,True,25.72713830836177
18228,114722.jpg,False,False,True,26.23172485597741
18229,060477.jpg,False,True,True,26.257858078283657
18230,031631.jpg,False,True,True,19.459063911771487
18231,196341.jpg,False,True,True,18.52930668603945
18232,141191.jpg,False,False,True,24.736125832896523
18233,191973.jpg,False,True,True,21.185556251580163
18234,154481.jpg,False,False,True,27.815668080827628
18235,049550.jpg,False,True,True,27.559442119420428
18236,191288.jpg,False,True,True,24.022110488820246
18237,153530.jpg,False,False,True,27.937921796679287
18238,146118.jpg,False,True,True,19.606482405124012
18239,011634.jpg,False,False,True,13.08734008270355
18240,023100.jpg,False,True,True,27.443627949179092
18241,078085.jpg,False,True,True,18.835572101608037
18242,164726.jpg,False,True,True,20.457630777546605
18243,008158.jpg,False,True,True,23.639777440673466
18244,049831.jpg,False,True,True,18.341108815472705
18245,200490.jpg,False,False,True,24.63880437106469
18246,031440.jpg,False,False,True,17.629758770548275
18247,015500.jpg,False,False,True,26.021978519109613
18248,168581.jpg,False,False,True,19.440275350193602
18249,023740.jpg,False,True,True,15.176455253456664
18250,200471.jpg,False,False,True,27.48792078726216
18251,177873.jpg,False,False,True,27.361596930036068
18252,187361.jpg,False,True,True,21.748508702169342
18253,002111.jpg,False,True,True,11.489075876718795
18254,185732.jpg,False,True,True,23.20620973077823
18255,045642.jpg,False,True,True,26.214538646789126
18256,103674.jpg,False,True,True,26.567033744584823
18257,164585.jpg,False,False,True,27.96725892220789
18258,094906.jpg,False,True,True,26.96832484015998
18259,089773.jpg,False,False,True,26.947733747013732
18260,048131.jpg,False,False,True,23.944549101036703
18261,062613.jpg,False,True,True,27.307116404932383
18262,155108.jpg,False,False,True,25.99413069198664
18263,111769.jpg,False,True,True,14.595668692527955
18264,133389.jpg,False,False,True,15.073066651671839
18265,098084.jpg,False,True,True,27.103787676830038
18266,200754.jpg,False,False,True,15.252349808223267
18267,030010.jpg,False,True,True,22.124919089765555
18268,130132.jpg,False,False,True,15.879312278080635
18269,146240.jpg,False,False,True,23.226909265842423
18270,117190.jpg,False,False,True,27.92966910422401
18271,125478.jpg,False,False,True,24.742115129461197
18272,028004.jpg,False,False,True,19.962035474399613
18273,194246.jpg,False,False,True,22.315801537413307
18274,174232.jpg,False,False,True,27.839170293436407
18275,020646.jpg,False,False,True,25.074706925968584
18276,193338.jpg,False,False,True,26.104115017052003
18277,158111.jpg,False,False,True,21.99136768872149
18278,164482.jpg,False,True,True,26.2787756279192
18279,069649.jpg,False,False,True,27.789856059840087
18280,150445.jpg,False,True,True,27.240929086757628
18281,094778.jpg,False,True,True,27.93579018912952
18282,042496.jpg,False,True,True,27.501703532371817
18283,144065.jpg,False,True,True,27.537293776241413
18284,154774.jpg,False,False,True,16.98604380637174
18285,111802.jpg,False,True,True,27.931796162480158
18286,019245.jpg,False,True,True,23.390220987208465
18287,072770.jpg,False,False,True,22.086957090451932
18288,196302.jpg,False,True,True,14.777490166568557
18289,199343.jpg,False,False,True,18.56150420032905
18290,125169.jpg,False,True,True,23.34298138245596
18291,010518.jpg,False,False,True,26.334745999517512
18292,138164.jpg,False,True,True,25.28465550259407
18293,079535.jpg,False,False,True,24.36198215249963
18294,099471.jpg,False,True,True,26.811556216069487
18295,148656.jpg,False,True,True,26.558756042307127
18296,092011.jpg,False,False,True,14.06754350459018
18297,102300.jpg,False,True,True,14.70352177798723
18298,195003.jpg,False,True,True,23.78093591055159
18299,064979.jpg,False,True,True,27.28161346356291
18300,104982.jpg,False,False,True,25.920575581758214
18301,034486.jpg,False,True,True,26.641542871755423
18302,042970.jpg,False,True,True,24.58955399563159
18303,154232.jpg,False,False,True,21.987238873859248
18304,054705.jpg,False,False,True,22.323376223567575
18305,005068.jpg,False,False,True,24.782735622121372
18306,144385.jpg,False,False,True,24.447137244941782
18307,179530.jpg,False,False,True,27.049203965422286
18308,196915.jpg,False,True,True,26.21292036206845
18309,146230.jpg,False,True,True,23.480832284936017
18310,175913.jpg,False,False,True,23.52374818087194
18311,152443.jpg,False,True,True,23.266863792050266
18312,136201.jpg,False,True,True,15.495412698631954
18313,152768.jpg,False,False,True,23.8863316415064
18314,056884.jpg,False,True,True,26.211038537970442
18315,139720.jpg,False,False,True,27.982058251153607
18316,109776.jpg,False,False,True,25.910441946004127
18317,152542.jpg,False,False,True,26.696456617072787
18318,066661.jpg,False,False,True,18.976045855067547
18319,070507.jpg,False,True,True,24.158627926494965
18320,024098.jpg,False,True,True,27.123652951728314
18321,031799.jpg,False,False,True,19.87905219806116
18322,120526.jpg,False,True,True,23.98781690934809
18323,098638.jpg,False,False,True,25.92998333510673
18324,070184.jpg,False,True,True,23.256817530060292
18325,174044.jpg,False,False,True,23.72034121228716
18326,176717.jpg,False,True,True,26.26551411196146
18327,102059.jpg,False,True,True,27.28308561997771
18328,003310.jpg,False,False,True,21.26436449609938
18329,120911.jpg,False,False,True,22.93028130002378
18330,014610.jpg,False,False,True,26.80051911962896
18331,184520.jpg,False,False,True,25.39886522334333
18332,027801.jpg,False,False,True,20.615031613805076
18333,028528.jpg,False,True,True,26.43813033965432
18334,160477.jpg,False,True,True,25.91361497398573
18335,027688.jpg,False,False,True,19.870713481393448
18336,073270.jpg,False,True,True,24.37567914599236
18337,196631.jpg,False,True,True,25.81689441244103
18338,144122.jpg,False,True,True,27.171667247425102
18339,082696.jpg,False,True,True,24.23664551165559
18340,038548.jpg,False,False,True,26.20546159224521
18341,177877.jpg,False,True,True,27.076405341830817
18342,083194.jpg,False,True,True,17.64355186949287
18343,018376.jpg,False,True,True,22.40143975434144
18344,027238.jpg,False,True,True,27.63001333200784
18345,003684.jpg,False,False,True,24.421828133416128
18346,016202.jpg,False,False,True,27.722666578942004
18347,046379.jpg,False,False,True,25.23770900679893
18348,046535.jpg,False,True,True,23.5827498327339
18349,165664.jpg,False,False,True,26.234423748576013
18350,154400.jpg,False,False,True,21.92267616952073
18351,109597.jpg,False,True,True,20.504442655571435
18352,202156.jpg,False,False,True,22.87656730661136
18353,017924.jpg,False,False,True,27.407518354287706
18354,161000.jpg,False,True,True,23.770843103364925
18355,154680.jpg,False,True,True,21.42062476817692
18356,055879.jpg,False,True,True,22.010093998252028
18357,173697.jpg,False,True,True,26.366353984254452
18358,076184.jpg,False,True,True,24.487339149805784
18359,026684.jpg,False,False,True,19.272632920738424
18360,056310.jpg,False,True,True,26.419692891860947
18361,177613.jpg,False,False,True,25.14870474967585
18362,192068.jpg,False,False,True,22.70071297373855
18363,116183.jpg,False,True,True,22.93790506813229
18364,101874.jpg,False,False,True,26.63681763217036
18365,071869.jpg,False,False,True,22.07007013496127
18366,169872.jpg,False,False,True,22.66162547788216
18367,072690.jpg,False,False,True,22.89707207545402
18368,075243.jpg,False,False,True,23.785485797608718
18369,115236.jpg,False,False,True,18.365057166789953
18370,110823.jpg,False,False,True,22.41867854052453
18371,050315.jpg,False,True,True,25.52672689584673
18372,087932.jpg,False,False,True,19.103402348248924
18373,189889.jpg,False,True,True,27.127589661499705
18374,105340.jpg,False,True,True,27.527125019282497
18375,036326.jpg,False,False,True,17.939041917456642
18376,094142.jpg,False,False,True,27.153874638842712
18377,090340.jpg,False,False,True,23.64833656235432
18378,006551.jpg,False,True,True,21.193329634189446
18379,141696.jpg,False,True,True,26.519585734989658
18380,024711.jpg,False,True,True,22.17782917131029
18381,146254.jpg,False,True,True,26.791374931380496
18382,002295.jpg,False,False,True,25.730712263637447
18383,145224.jpg,False,True,True,18.96900075556352
18384,190766.jpg,False,False,True,19.28267668447139
18385,122726.jpg,False,False,True,27.45590448985289
18386,036103.jpg,False,False,True,24.356539055848785
18387,107716.jpg,False,False,True,27.12289464387424
18388,184590.jpg,False,True,True,26.99901285154872
18389,010441.jpg,False,False,True,21.327700061382835
18390,024548.jpg,False,True,True,18.821454281357298
18391,180416.jpg,False,True,True,27.231127499371638
18392,082651.jpg,False,False,True,20.796063447170432
18393,036110.jpg,False,True,True,18.2938621254683
18394,010581.jpg,False,False,True,27.43250946406237
18395,069986.jpg,False,False,True,23.19797203641643
18396,100361.jpg,False,False,True,22.181143862115
18397,119338.jpg,False,False,True,16.127397819922837
18398,173150.jpg,False,True,True,26.80792368642735
18399,089227.jpg,False,True,True,24.8303550782444
18400,184485.jpg,False,False,True,24.620954702257013
18401,193172.jpg,False,True,True,19.364254404845266
18402,070002.jpg,False,True,True,24.66992340793189
18403,174869.jpg,False,True,True,24.77733067971021
18404,168668.jpg,False,True,True,27.32965942190123
18405,157283.jpg,False,False,True,27.59391083685019
18406,172704.jpg,False,True,True,24.733535487063502
18407,124840.jpg,False,False,True,13.1495828343736
18408,144800.jpg,False,False,True,22.75825953533525
18409,132517.jpg,False,False,True,26.32144029734217
18410,111887.jpg,False,False,True,23.11886670262104
18411,034180.jpg,False,True,True,27.59877945428507
18412,089293.jpg,False,False,True,21.13419313649076
18413,057244.jpg,False,True,True,26.135906850767284
18414,130378.jpg,False,False,True,27.719916619993164
18415,134045.jpg,False,True,True,25.44853572735102
18416,067082.jpg,False,False,True,26.532645674279472
18417,125692.jpg,False,False,True,24.502094345143036
18418,009068.jpg,False,True,True,22.832578032898912
18419,100907.jpg,False,False,True,11.879969575812964
18420,158818.jpg,False,False,True,19.78181096647668
18421,060008.jpg,False,False,True,21.959870670965337
18422,126956.jpg,False,False,True,27.293558144248177
18423,124452.jpg,False,True,True,22.55945863221416
18424,067349.jpg,False,True,True,27.948920468630266
18425,057179.jpg,False,False,True,23.946068418419088
18426,182953.jpg,False,True,True,21.868669165570346
18427,018737.jpg,False,False,True,23.154178665101647
18428,090656.jpg,False,True,True,23.398698047250058
18429,186118.jpg,False,False,True,26.539864546094872
18430,174855.jpg,False,True,True,23.575187812140733
18431,163318.jpg,False,True,True,12.518266970281081
18432,159439.jpg,False,False,True,25.885940366070393
18433,183581.jpg,False,False,True,27.654493738007865
18434,157862.jpg,False,False,True,27.385314819993766
18435,132979.jpg,False,True,True,23.36713188942073
18436,003662.jpg,False,False,True,27.869419433838736
18437,094477.jpg,False,True,True,26.698889130957927
18438,159932.jpg,False,False,True,27.39147063220036
18439,055225.jpg,False,True,True,23.926264192078584
18440,096648.jpg,False,False,True,26.619126904427194
18441,177103.jpg,False,True,True,26.266223939992038
18442,136183.jpg,False,False,True,18.852421098292233
18443,043885.jpg,False,False,True,19.545784691816927
18444,188520.jpg,False,True,True,21.632907551821127
18445,136688.jpg,False,True,True,24.41227027572331
18446,010320.jpg,False,True,True,21.604659940725345
18447,075637.jpg,False,False,True,12.264584542865482
18448,183057.jpg,False,False,True,22.498497837715078
18449,196610.jpg,False,False,True,19.62320253658679
18450,044181.jpg,False,False,True,23.48087456401413
18451,001245.jpg,False,False,True,24.792645149367555
18452,053317.jpg,False,True,True,21.654693456892108
18453,119457.jpg,False,False,True,27.102953512870997
18454,031432.jpg,False,True,True,27.591261390309725
18455,023385.jpg,False,False,True,19.257225522814398
18456,093430.jpg,False,True,True,25.499566301805736
18457,169703.jpg,False,True,True,21.760655201455908
18458,130967.jpg,False,False,True,25.35650508798598
18459,081663.jpg,False,True,True,27.058898213653393
18460,008514.jpg,False,False,True,26.8937212173538
18461,164643.jpg,False,True,True,23.999737991608008
18462,070322.jpg,False,False,True,26.351243705290237
18463,127083.jpg,False,False,True,22.1120387817842
18464,198114.jpg,False,False,True,26.668317506494517
18465,156613.jpg,False,False,True,20.42480810169857
18466,166107.jpg,False,True,True,23.52869545254215
18467,039935.jpg,False,False,True,19.396504564271137
18468,154034.jpg,False,True,True,22.56312708005945
18469,052777.jpg,False,True,True,27.66157021564517
18470,111168.jpg,False,False,True,18.864870417419894
18471,132332.jpg,False,False,True,23.65431125140785
18472,022412.jpg,False,False,True,24.256284421739807
18473,138225.jpg,False,False,True,24.17177130857638
18474,045364.jpg,False,False,True,25.555478745849012
18475,158009.jpg,False,True,True,27.481451772480195
18476,096489.jpg,False,False,True,24.183325969084787
18477,089156.jpg,False,True,True,23.91125116920946
18478,155762.jpg,False,False,True,17.943857365233445
18479,169314.jpg,False,False,True,23.45082306082279
18480,104672.jpg,False,False,True,24.74197010049017
18481,117654.jpg,False,True,True,26.526610823395227
18482,080186.jpg,False,False,True,27.41512196225608
18483,130945.jpg,False,True,True,25.308568669615926
18484,188625.jpg,False,False,True,17.600253932263435
18485,099472.jpg,False,True,True,27.18340539334331
18486,113909.jpg,False,False,True,24.669124303632888
18487,141117.jpg,False,False,True,26.938466016460765
18488,049904.jpg,False,False,True,25.45385535403002
18489,161776.jpg,False,True,True,20.51829534143574
18490,090854.jpg,False,False,True,14.044941869511812
18491,155174.jpg,False,False,True,25.68933518516777
18492,067600.jpg,False,True,True,27.547717239049238
